incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,statistical_murder_flag,loc_classfctn_desc,loc_of_occur_desc
286794105,2024-05-13T00:00:00.000,06:10:00,QUEENS,114,0,HOSPITAL,(null),(null),(null),25-44,M,WHITE HISPANIC,1004956,219185,40.768266,-73.925247,POINT (-73.925247 40.768266),N,OTHER,OUTSIDE
280500173,2024-01-13T00:00:00.000,23:59:00,MANHATTAN,34,0,(null),25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1006957,255000,40.866564,-73.9179,POINT (-73.9179 40.866564),N,STREET,OUTSIDE
279863276,2024-01-02T00:00:00.000,14:57:00,BRONX,45,0,MULTI DWELL - PUBLIC HOUS,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1032217,239443,40.823762,-73.826686,POINT (-73.826686 40.823762),Y,HOUSING,OUTSIDE
282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,44,1,(null),<18,M,BLACK HISPANIC,25-44,M,BLACK,1007839,246906,40.844343526095244,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244),Y,TRANSIT,INSIDE
287324017,2024-05-22T00:00:00.000,20:25:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),25-44,M,BLACK,997241,193691,40.698304,-73.953147,POINT (-73.953147 40.698304),N,HOUSING,INSIDE
288741320,2024-06-18T00:00:00.000,14:31:00,BRONX,40,0,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),18-24,M,BLACK,1009581,236611,40.816084,-73.908484,POINT (-73.908484 40.816084),N,HOUSING,OUTSIDE
281250471,2024-01-27T00:00:00.000,18:36:00,BROOKLYN,75,0,(null),(null),(null),(null),25-44,M,BLACK,1015391,181282,40.6642,-73.88775,POINT (-73.88775 40.6642),N,STREET,OUTSIDE
284275012,2024-03-24T00:00:00.000,19:45:00,BROOKLYN,67,0,(null),<18,M,BLACK,<18,M,BLACK,1000142,176176,40.650225,-73.942728,POINT (-73.942728 40.650225),Y,DWELLING,OUTSIDE
281798378,2024-02-06T00:00:00.000,15:45:00,BRONX,40,0,MULTI DWELL - PUBLIC HOUS,25-44,M,BLACK,25-44,F,BLACK HISPANIC,1006288,232919,40.805958,-73.920393,POINT (-73.920393 40.805958),N,HOUSING,OUTSIDE
288607696,2024-06-16T00:00:00.000,13:00:00,BROOKLYN,67,0,(null),(null),(null),(null),18-24,M,BLACK,1003257,177085,40.652716,-73.9315,POINT (-73.9315 40.652716),N,STREET,OUTSIDE
286523175,2024-05-07T00:00:00.000,22:38:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,(null),(null),(null),18-24,M,BLACK,1002180,182672,40.668052,-73.935366,POINT (-73.935366 40.668052),N,STREET,OUTSIDE
280107187,2024-01-06T00:00:00.000,14:02:00,BROOKLYN,67,0,(null),(null),(null),(null),65+,F,BLACK,999009,171975,40.638698,-73.946819,POINT (-73.946819 40.638698),N,STREET,OUTSIDE
288607697,2024-06-16T00:00:00.000,11:44:00,BRONX,46,0,(null),(null),(null),(null),18-24,M,BLACK,1011009,248494,40.84869307892326,-73.90327920637495,POINT (-73.90327920637495 40.84869307892326),N,STREET,OUTSIDE
287262616,2024-05-21T00:00:00.000,18:43:00,BROOKLYN,77,0,(null),(null),(null),(null),<18,M,BLACK,1001528,184382,40.672748,-73.937711,POINT (-73.937711 40.672748),N,STREET,OUTSIDE
289356291,2024-06-28T00:00:00.000,22:25:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,(null),(null),(null),25-44,M,BLACK,1004878,190338,40.689088,-73.925615,POINT (-73.925615 40.689088),N,DWELLING,OUTSIDE
287011294,2024-05-16T00:00:00.000,21:25:00,BRONX,40,0,(null),(null),(null),(null),25-44,M,BLACK,1008707,238003,40.819906,-73.911635,POINT (-73.911635 40.819906),N,STREET,OUTSIDE
282833318,2024-02-26T00:00:00.000,16:10:00,BROOKLYN,77,0,(null),25-44,M,BLACK,25-44,M,BLACK,996039,184097,40.671975,-73.957498,POINT (-73.957498 40.671975),Y,STREET,OUTSIDE
280638539,2024-01-16T00:00:00.000,10:11:00,BROOKLYN,73,0,(null),25-44,M,BLACK,25-44,M,WHITE HISPANIC,1007552,183790,40.671108,-73.915997,POINT (-73.915997 40.671108),N,STREET,OUTSIDE
288294534,2024-06-10T00:00:00.000,20:40:00,BRONX,48,0,(null),(null),(null),(null),25-44,M,WHITE HISPANIC,1013658,249909,40.852571,-73.893695,POINT (-73.893695 40.852571),N,STREET,OUTSIDE
282363027,2024-02-16T00:00:00.000,22:30:00,BRONX,40,0,MULTI DWELL - APT BUILD,(null),(null),(null),25-44,M,BLACK,1010360,235031,40.811744,-73.905674,POINT (-73.905674 40.811744),N,STREET,INSIDE
281250472,2024-01-27T00:00:00.000,20:40:00,QUEENS,113,0,(null),(null),(null),(null),25-44,F,BLACK,1042217,185109,40.67457,-73.791022,POINT (-73.791022 40.67457),N,STREET,OUTSIDE
281097850,2024-01-25T00:00:00.000,01:15:00,BROOKLYN,78,0,MULTI DWELL - APT BUILD,18-24,M,BLACK,25-44,F,WHITE,989354,184406,40.672828,-73.9816,POINT (-73.9816 40.672828),Y,DWELLING,INSIDE
282041194,2024-02-10T00:00:00.000,21:25:00,BRONX,44,0,(null),25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1007536,244566,40.837924,-73.915846,POINT (-73.915846 40.837924),N,STREET,OUTSIDE
279978931,2024-01-04T00:00:00.000,14:32:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,25-44,M,BLACK,25-44,M,BLACK,1025580,236917,40.816863,-73.850683,POINT (-73.850683 40.816863),N,HOUSING,OUTSIDE
283951187,2024-03-18T00:00:00.000,22:00:00,QUEENS,103,0,PVT HOUSE,(null),(null),(null),25-44,M,BLACK,1042419,193657,40.698032,-73.790219,POINT (-73.790219 40.698032),N,DWELLING,OUTSIDE
282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,44,1,(null),<18,M,BLACK HISPANIC,<18,M,BLACK,1007839,246906,40.844343526095244,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244),Y,TRANSIT,INSIDE
284213334,2024-03-23T00:00:00.000,00:06:00,MANHATTAN,25,0,(null),(null),(null),(null),18-24,M,WHITE HISPANIC,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),N,STREET,OUTSIDE
282064253,2024-02-11T00:00:00.000,21:50:00,MANHATTAN,13,0,(null),25-44,M,WHITE HISPANIC,25-44,M,BLACK,987366,208421,40.738744,-73.988753,POINT (-73.988753 40.738744),N,STREET,OUTSIDE
286397103,2024-05-04T00:00:00.000,01:00:00,BROOKLYN,79,0,(null),(null),(null),(null),45-64,M,BLACK,1001329,187143,40.680325,-73.938423,POINT (-73.938423 40.680325),N,STREET,OUTSIDE
287377398,2024-05-23T00:00:00.000,20:45:00,MANHATTAN,34,0,(null),(null),(null),(null),18-24,M,WHITE HISPANIC,1006165,253314,40.86193588644684,-73.92077214663841,POINT (-73.92077214663841 40.86193588644684),N,STREET,OUTSIDE
281726800,2024-02-05T00:00:00.000,02:02:00,QUEENS,107,2,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),18-24,M,WHITE HISPANIC,1036732,206997,40.734681,-73.810626,POINT (-73.810626 40.734681),Y,HOUSING,OUTSIDE
287262614,2024-05-21T00:00:00.000,12:25:00,BROOKLYN,70,0,(null),25-44,M,BLACK,25-44,M,BLACK,999225,169441,40.631743,-73.946049,POINT (-73.946049 40.631743),N,STREET,OUTSIDE
281248217,2024-01-27T00:00:00.000,08:00:00,QUEENS,114,0,(null),25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1005115,219245,40.76843,-73.924674,POINT (-73.924674 40.76843),N,STREET,OUTSIDE
284830462,2024-04-04T00:00:00.000,06:00:00,QUEENS,107,0,HOSPITAL,(null),(null),(null),18-24,M,BLACK,1038756,200587,40.717076,-73.803374,POINT (-73.803374 40.717076),N,OTHER,INSIDE
285261866,2024-04-13T00:00:00.000,04:22:00,QUEENS,103,0,BAR/NIGHT CLUB,(null),(null),(null),25-44,M,BLACK,1036944,194475,40.70031,-73.809958,POINT (-73.809958 40.70031),N,COMMERCIAL,INSIDE
284583087,2024-03-30T00:00:00.000,13:40:00,BRONX,52,0,(null),18-24,M,WHITE HISPANIC,<18,M,BLACK,1012584,253498,40.862423,-73.897562,POINT (-73.897562 40.862423),N,STREET,OUTSIDE
288209440,2024-06-08T00:00:00.000,11:13:00,BROOKLYN,69,0,(null),(null),(null),(null),18-24,M,BLACK,1011357,170320,40.634124,-73.902336,POINT (-73.902336 40.634124),N,STREET,OUTSIDE
286098201,2024-04-29T00:00:00.000,23:08:00,BROOKLYN,90,0,MULTI DWELL - PUBLIC HOUS,25-44,M,BLACK,18-24,M,BLACK,999200,197683,40.709259,-73.946074,POINT (-73.946074 40.709259),N,HOUSING,OUTSIDE
289349080,2024-06-29T00:00:00.000,04:20:00,BRONX,44,0,(null),(null),(null),(null),18-24,M,BLACK HISPANIC,1005914,245564,40.840667,-73.921704,POINT (-73.921704 40.840667),N,STREET,OUTSIDE
286159382,2024-04-30T00:00:00.000,15:48:00,QUEENS,107,0,(null),(null),(null),(null),45-64,M,WHITE HISPANIC,1043678,208647,40.739164741307945,-73.7855495738777,POINT (-73.7855495738777 40.739164741307945),N,STREET,OUTSIDE
282780443,2024-02-25T00:00:00.000,20:50:00,BRONX,47,0,SMALL MERCHANT,(null),(null),(null),25-44,M,BLACK,1026242,262090,40.885953,-73.848134,POINT (-73.848134 40.885953),N,COMMERCIAL,OUTSIDE
283920709,2024-03-05T00:00:00.000,01:00:00,BRONX,44,0,MULTI DWELL - APT BUILD,45-64,M,BLACK,25-44,M,BLACK,1003462,242605,40.832551,-73.930574,POINT (-73.930574 40.832551),Y,DWELLING,INSIDE
285821126,2024-04-23T00:00:00.000,16:05:00,BROOKLYN,77,0,(null),25-44,M,BLACK,25-44,M,BLACK,997317,184842,40.674017,-73.952893,POINT (-73.952893 40.674017),Y,STREET,OUTSIDE
288669972,2024-06-17T00:00:00.000,18:00:00,BRONX,47,0,(null),(null),(null),(null),18-24,M,BLACK,1024351,260917,40.882741,-73.854979,POINT (-73.854979 40.882741),N,STREET,OUTSIDE
283885167,2024-03-16T00:00:00.000,21:40:00,BRONX,46,0,(null),45-64,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1011486,252148,40.858721,-73.901537,POINT (-73.901537 40.858721),Y,STREET,OUTSIDE
283020988,2024-02-29T00:00:00.000,22:35:00,BROOKLYN,77,0,(null),(null),(null),(null),<18,M,BLACK,998911,185545,40.67594273976806,-73.94714487673248,POINT (-73.94714487673248 40.67594273976806),Y,STREET,OUTSIDE
286397104,2024-05-04T00:00:00.000,01:25:00,QUEENS,102,0,BAR/NIGHT CLUB,(null),(null),(null),45-64,M,BLACK,1029424,191245,40.691487,-73.837101,POINT (-73.837101 40.691487),N,COMMERCIAL,OUTSIDE
286098200,2024-04-29T00:00:00.000,20:50:00,BRONX,42,0,(null),(null),(null),(null),<18,M,BLACK,1014862,244458,40.837603,-73.889368,POINT (-73.889368 40.837603),N,PLAYGROUND,INSIDE
280879491,2024-01-21T00:00:00.000,06:08:00,BRONX,47,0,(null),(null),(null),(null),45-64,M,BLACK,1023421,264176,40.891691,-73.858323,POINT (-73.858323 40.891691),N,STREET,INSIDE
288617787,2024-06-16T00:00:00.000,23:35:00,MANHATTAN,34,0,(null),<18,M,BLACK,25-44,M,BLACK,1006604,254113,40.864128,-73.919179,POINT (-73.919179 40.864128),N,STREET,OUTSIDE
287052527,2024-05-17T00:00:00.000,02:00:00,BRONX,42,0,(null),(null),(null),(null),18-24,M,BLACK,1011032,243675,40.835469,-73.903213,POINT (-73.903213 40.835469),N,COMMERCIAL,INSIDE
289349456,2024-06-30T00:00:00.000,21:00:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,(null),(null),(null),18-24,M,BLACK,1022153,184000,40.671636,-73.863359,POINT (-73.863359 40.671636),N,DWELLING,INSIDE
287437075,2024-05-25T00:00:00.000,01:08:00,BROOKLYN,73,0,(null),(null),(null),(null),18-24,F,BLACK,1006119,181462,40.664723,-73.921169,POINT (-73.921169 40.664723),N,STREET,OUTSIDE
286460664,2024-05-06T00:00:00.000,22:45:00,BRONX,48,0,(null),(null),(null),(null),25-44,M,WHITE HISPANIC,1014256,250228,40.853443,-73.891534,POINT (-73.891534 40.853443),N,OTHER,OUTSIDE
283711013,2024-03-13T00:00:00.000,09:07:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),25-44,M,BLACK,1008769,177614,40.654153,-73.911632,POINT (-73.911632 40.654153),N,HOUSING,OUTSIDE
281552304,2024-02-02T00:00:00.000,00:41:00,BROOKLYN,72,0,(null),18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,982591,172686,40.64066,-74.005978,POINT (-74.005978 40.64066),N,DWELLING,INSIDE
289173684,2024-06-26T00:00:00.000,19:48:00,MANHATTAN,7,0,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),18-24,M,BLACK,989183,201182,40.718875,-73.982204,POINT (-73.982204 40.718875),N,HOUSING,OUTSIDE
285757885,2024-04-22T00:00:00.000,23:05:00,STATEN ISLAND,120,0,(null),45-64,M,BLACK,25-44,M,BLACK,951625,171358,40.63695459091238,-74.11754937021571,POINT (-74.11754937021571 40.63695459091238),N,STREET,OUTSIDE
288209439,2024-06-08T00:00:00.000,03:05:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),18-24,F,BLACK,1009968,182502,40.667566,-73.907293,POINT (-73.907293 40.667566),N,HOUSING,OUTSIDE
288208645,2024-06-08T00:00:00.000,22:55:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),45-64,M,BLACK,1001370,238165,40.820368,-73.938143,POINT (-73.938143 40.820368),N,HOUSING,OUTSIDE
281390656,2024-01-30T00:00:00.000,21:12:00,BRONX,47,0,(null),25-44,M,BLACK,45-64,M,BLACK,1021270,257055,40.872153,-73.866141,POINT (-73.866141 40.872153),N,STREET,OUTSIDE
288617786,2024-06-16T00:00:00.000,23:00:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),25-44,M,BLACK,1005786,187335,40.680844,-73.922352,POINT (-73.922352 40.680844),Y,HOUSING,OUTSIDE
281134487,2024-01-25T00:00:00.000,20:13:00,QUEENS,103,0,GROCERY/BODEGA,25-44,M,ASIAN / PACIFIC ISLANDER,45-64,M,BLACK,1040292,191255,40.691451,-73.797913,POINT (-73.797913 40.691451),N,STREET,OUTSIDE
288607692,2024-06-15T00:00:00.000,22:28:00,BROOKLYN,73,0,(null),(null),(null),(null),65+,F,BLACK,1011591,181080,40.66365723863282,-73.90144969757841,POINT (-73.90144969757841 40.66365723863282),N,PLAYGROUND,INSIDE
285517125,2024-04-17T00:00:00.000,13:30:00,BROOKLYN,67,0,(null),25-44,M,BLACK,45-64,M,BLACK,1008769,177614,40.654153,-73.911632,POINT (-73.911632 40.654153),Y,STREET,OUTSIDE
282042587,2024-02-10T00:00:00.000,03:00:00,BROOKLYN,79,0,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),25-44,F,BLACK,999851,193263,40.697126,-73.943737,POINT (-73.943737 40.697126),N,HOUSING,INSIDE
289111780,2024-06-25T00:00:00.000,23:45:00,BRONX,42,0,(null),(null),(null),(null),18-24,M,BLACK,1008690,238862,,,,N,STREET,OUTSIDE
282291421,2024-02-14T00:00:00.000,19:57:00,BRONX,46,0,MULTI DWELL - APT BUILD,<18,M,BLACK HISPANIC,<18,M,BLACK HISPANIC,1010817,251321,40.856454,-73.90396,POINT (-73.90396 40.856454),N,DWELLING,INSIDE
280114204,2024-01-07T00:00:00.000,15:03:00,QUEENS,103,0,MULTI DWELL - PUBLIC HOUS,25-44,M,BLACK,25-44,M,BLACK,1041787,192170,40.693953,-73.792511,POINT (-73.792511 40.693953),N,HOUSING,OUTSIDE
285676185,2024-04-19T00:00:00.000,11:47:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,25-44,F,BLACK,45-64,M,BLACK,1007944,184002,40.671689,-73.914583,POINT (-73.914583 40.671689),Y,DWELLING,INSIDE
287853116,2024-06-01T00:00:00.000,02:40:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),18-24,M,BLACK,995122,155693,,,,Y,HOUSING,INSIDE
286327548,2024-05-02T00:00:00.000,23:51:00,BROOKLYN,73,0,(null),<18,M,BLACK,25-44,M,BLACK,1007644,180597,40.662345,-73.915676,POINT (-73.915676 40.662345),N,STREET,OUTSIDE
280126745,2024-01-07T00:00:00.000,18:12:00,MANHATTAN,30,0,(null),45-64,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,996345,238254,40.82062,-73.9563,POINT (-73.9563 40.82062),Y,STREET,OUTSIDE
282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,44,1,(null),<18,M,BLACK HISPANIC,<18,F,WHITE HISPANIC,1007839,246906,40.844343526095244,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244),N,TRANSIT,INSIDE
287141673,2024-05-19T00:00:00.000,19:15:00,BROOKLYN,67,0,(null),<18,M,BLACK,25-44,F,BLACK,1003427,176720,40.651712,-73.930886,POINT (-73.930886 40.651712),N,STREET,OUTSIDE
286589894,2024-05-08T00:00:00.000,18:20:00,BRONX,48,0,(null),25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1016118,250525,40.854253,-73.8848,POINT (-73.8848 40.854253),Y,STREET,OUTSIDE
288491502,2024-06-13T00:00:00.000,21:56:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),18-24,M,BLACK,1013030,182525,40.667621,-73.896254,POINT (-73.896254 40.667621),N,HOUSING,OUTSIDE
289349078,2024-06-29T00:00:00.000,22:58:00,MANHATTAN,34,0,(null),(null),(null),(null),25-44,M,WHITE HISPANIC,1003202,249830,40.852380210477016,-73.93149393068829,POINT (-73.93149393068829 40.852380210477016),N,STREET,OUTSIDE
285380962,2024-04-15T00:00:00.000,04:03:00,BRONX,40,0,(null),25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1006074,236931,40.816972,-73.921152,POINT (-73.921152 40.816972),N,VEHICLE,OUTSIDE
285883382,2024-04-24T00:00:00.000,21:50:00,BRONX,42,0,(null),18-24,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1009353,239589,40.824259,-73.909295,POINT (-73.909295 40.824259),N,STREET,OUTSIDE
286341306,2024-05-03T00:00:00.000,16:00:00,BRONX,46,0,(null),25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1011851,253012,40.861094,-73.900215,POINT (-73.900215 40.861094),N,STREET,OUTSIDE
288208647,2024-06-08T00:00:00.000,21:31:00,QUEENS,102,0,PVT HOUSE,25-44,M,ASIAN / PACIFIC ISLANDER,45-64,F,ASIAN / PACIFIC ISLANDER,1030162,191193,40.69134,-73.83444,POINT (-73.83444 40.69134),N,DWELLING,INSIDE
287788776,2024-06-01T00:00:00.000,01:16:00,QUEENS,100,0,PVT HOUSE,(null),(null),(null),18-24,M,BLACK,1041576,156533,40.596139,-73.793574,POINT (-73.793574 40.596139),N,STREET,OUTSIDE
283885166,2024-03-17T00:00:00.000,00:50:00,BRONX,44,0,(null),(null),(null),(null),25-44,M,BLACK HISPANIC,1007951,241445,40.829355,-73.914355,POINT (-73.914355 40.829355),N,STREET,OUTSIDE
288118374,2024-06-06T00:00:00.000,18:00:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK,25-44,M,BLACK,1003167,190352,40.689129,-73.931787,POINT (-73.931787 40.689129),N,HOUSING,OUTSIDE
283883225,2024-03-16T00:00:00.000,06:50:00,QUEENS,100,2,MULTI DWELL - PUBLIC HOUS,25-44,M,BLACK,25-44,M,BLACK,1039777,155013,40.59198,-73.800066,POINT (-73.800066 40.59198),N,HOUSING,OUTSIDE
287444844,2024-05-25T00:00:00.000,02:32:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),18-24,M,WHITE HISPANIC,1001768,234797,40.811123,-73.936714,POINT (-73.936714 40.811123),N,HOUSING,OUTSIDE
285137849,2024-04-10T00:00:00.000,15:00:00,BRONX,44,0,(null),18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1004826,240324,40.82628537945477,-73.92565280096316,POINT (-73.92565280096316 40.82628537945477),N,STREET,OUTSIDE
285449093,2024-04-16T00:00:00.000,18:10:00,BRONX,44,0,(null),25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1007885,246405,40.84297,-73.914577,POINT (-73.914577 40.84297),Y,STREET,OUTSIDE
282033298,2024-02-10T00:00:00.000,05:10:00,BRONX,52,0,MULTI DWELL - APT BUILD,25-44,M,BLACK HISPANIC,25-44,F,BLACK HISPANIC,1015796,257648,40.873803,-73.885931,POINT (-73.885931 40.873803),Y,DWELLING,INSIDE
282899915,2024-02-27T00:00:00.000,20:20:00,BRONX,47,0,(null),(null),(null),(null),25-44,M,BLACK,1024750,268626,40.903897,-73.853488,POINT (-73.853488 40.903897),N,STREET,OUTSIDE
280107186,2024-01-06T00:00:00.000,13:32:00,MANHATTAN,14,0,(null),25-44,M,BLACK HISPANIC,25-44,M,BLACK,986962,214020,40.754112,-73.99021,POINT (-73.99021 40.754112),Y,COMMERCIAL,INSIDE
285449093,2024-04-16T00:00:00.000,18:10:00,BRONX,44,0,(null),25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1007885,246405,40.84297,-73.914577,POINT (-73.914577 40.84297),Y,STREET,OUTSIDE
288613938,2024-06-16T00:00:00.000,20:48:00,BRONX,44,0,(null),25-44,M,BLACK,25-44,M,BLACK,1007963,243791,40.835795,-73.914306,POINT (-73.914306 40.835795),N,STREET,OUTSIDE
286109570,2024-04-30T00:00:00.000,03:15:00,BROOKLYN,79,0,(null),(null),(null),(null),<18,M,BLACK,999357,186381,40.678238,-73.945535,POINT (-73.945535 40.678238),N,STREET,OUTSIDE
281975469,2024-02-09T00:00:00.000,06:40:00,QUEENS,104,0,(null),(null),(null),(null),18-24,M,WHITE HISPANIC,1009124,195901,40.704345,-73.910285,POINT (-73.910285 40.704345),N,COMMERCIAL,OUTSIDE
288607693,2024-06-15T00:00:00.000,05:45:00,BROOKLYN,73,0,(null),(null),(null),(null),25-44,M,BLACK HISPANIC,1009059,180294,40.661509,-73.910577,POINT (-73.910577 40.661509),N,STREET,OUTSIDE
287845252,2024-06-01T00:00:00.000,19:34:00,BRONX,41,0,(null),18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1014684,237713,40.819091,-73.890045,POINT (-73.890045 40.819091),N,STREET,OUTSIDE
284584434,2024-03-30T00:00:00.000,20:50:00,BRONX,46,0,(null),18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1013076,252524,40.85974771441924,-73.89579068278967,POINT (-73.89579068278967 40.85974771441924),Y,STREET,OUTSIDE
288434051,2024-06-12T00:00:00.000,22:20:00,BROOKLYN,76,0,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK,45-64,M,BLACK,987086,188344,40.683637,-73.989774,POINT (-73.989774 40.683637),N,HOUSING,OUTSIDE
282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,44,1,(null),<18,M,BLACK HISPANIC,<18,F,WHITE HISPANIC,1007839,246906,40.844343526095244,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244),Y,TRANSIT,INSIDE
283836676,2024-03-16T00:00:00.000,04:28:00,BROOKLYN,67,0,(null),(null),(null),(null),18-24,M,BLACK,1007805,175318,40.647853,-73.915116,POINT (-73.915116 40.647853),Y,STREET,OUTSIDE
287125470,2024-05-18T00:00:00.000,14:49:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),45-64,F,WHITE HISPANIC,1021411,236890,40.81680582472389,-73.86574536018273,POINT (-73.86574536018273 40.81680582472389),N,HOUSING,OUTSIDE
282682441,2024-02-23T00:00:00.000,04:40:00,BRONX,46,1,(null),25-44,M,BLACK HISPANIC,45-64,M,WHITE HISPANIC,1011698,251174,40.85604676326622,-73.90077783555246,POINT (-73.90077783555246 40.85604676326622),Y,TRANSIT,INSIDE
283020990,2024-02-29T00:00:00.000,11:11:00,MANHATTAN,28,0,MULTI DWELL - APT BUILD,25-44,M,BLACK,45-64,M,BLACK,997786,231697,40.802621,-73.951104,POINT (-73.951104 40.802621),Y,DWELLING,INSIDE
286523176,2024-05-07T00:00:00.000,23:23:00,MANHATTAN,20,0,MULTI DWELL - PUBLIC HOUS,25-44,M,BLACK,<18,M,BLACK,987539,221023,40.773335,-73.988123,POINT (-73.988123 40.773335),N,HOUSING,OUTSIDE
283885164,2024-03-16T00:00:00.000,12:45:00,MANHATTAN,9,0,(null),25-44,M,WHITE HISPANIC,45-64,F,ASIAN / PACIFIC ISLANDER,989057,204238,40.72726147876676,-73.98265669309377,POINT (-73.98265669309377 40.72726147876676),N,STREET,OUTSIDE
283570840,2024-03-11T00:00:00.000,01:03:00,BROOKLYN,81,0,(null),(null),(null),(null),25-44,M,BLACK,1002496,192024,40.693722,-73.934201,POINT (-73.934201 40.693722),N,STREET,OUTSIDE
280638541,2024-01-16T00:00:00.000,15:00:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,25-44,M,BLACK,UNKNOWN,M,BLACK HISPANIC,1007743,184918,40.674205,-73.915304,POINT (-73.915304 40.674205),N,DWELLING,INSIDE
287845256,2024-06-01T00:00:00.000,09:49:00,MANHATTAN,26,0,(null),(null),(null),(null),45-64,M,BLACK,996979,234633,40.81068,-73.954016,POINT (-73.954016 40.81068),N,STREET,OUTSIDE
282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,44,1,(null),<18,M,BLACK,25-44,F,WHITE HISPANIC,1007839,246906,40.844343526095244,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244),Y,TRANSIT,INSIDE
283447059,2024-03-08T00:00:00.000,20:00:00,BRONX,52,0,(null),<18,M,BLACK HISPANIC,<18,M,BLACK,1013654,255157,40.866974,-73.893689,POINT (-73.893689 40.866974),N,STREET,OUTSIDE
288170331,2024-06-08T00:00:00.000,00:51:00,MANHATTAN,34,0,BAR/NIGHT CLUB,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1006513,253947,40.863675,-73.919511,POINT (-73.919511 40.863675),N,COMMERCIAL,INSIDE
286397104,2024-05-04T00:00:00.000,01:25:00,QUEENS,102,0,BAR/NIGHT CLUB,(null),(null),(null),18-24,M,BLACK,1029424,191245,40.691487,-73.837101,POINT (-73.837101 40.691487),N,COMMERCIAL,OUTSIDE
289111776,2024-06-25T00:00:00.000,05:12:00,MANHATTAN,1,0,(null),(null),(null),(null),25-44,M,WHITE HISPANIC,983749,202352,40.722088,-74.001806,POINT (-74.001806 40.722088),Y,STREET,OUTSIDE
287542648,2024-05-27T00:00:00.000,02:19:00,BROOKLYN,90,0,(null),25-44,M,BLACK,25-44,M,BLACK,1005580,198190,40.710638,-73.923061,POINT (-73.923061 40.710638),N,COMMERCIAL,INSIDE
287193528,2024-05-20T00:00:00.000,19:04:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,(null),(null),(null),<18,M,BLACK,1009965,242932,40.833430121886735,-73.90707408350579,POINT (-73.90707408350579 40.833430121886735),N,HOUSING,OUTSIDE
